,sim_id,p_SES_high,epsilon,rho,H_Share,Exposure,Friend_Bias,N_exposure,Degree,Network_SES_assortativity,Network_H_Share_H,Network_H_Share_L,Network_Degree,Network_Clustering,Predicted_H_Share,Predicted_Exposure,Predicted_Friend_Bias
0,jjESrzzn,0.5,2.3426928175108164,1.117962596023003,0.3333333333333333,0.6666666666666666,0.9444444444444444,20,18,0.3434301200154857,0.69836857120059,0.34441067177401546,30.1,0.37211158493637414,0.26759393030162215,0.59832001,0.0763600020000001
1,jjESrzzn,0.5,2.3426928175108164,1.117962596023003,0.3684210526315789,0.7368421052631579,0.9473684210526316,20,19,0.3434301200154857,0.69836857120059,0.34441067177401546,30.1,0.37211158493637414,0.26759393030162215,0.59832001,0.0763600020000001
0,FxWpPJNX,0.5,2.2875812702418434,1.1842191619230222,0.23529411764705882,0.631578947368421,0.9607843137254902,20,17,0.32201614624084207,0.7013931213148774,0.3641355404648415,30.14,0.35449699919488253,0.25685700736851635,0.60834998,0.11361999999999997
1,FxWpPJNX,0.5,2.2875812702418434,1.1842191619230222,0.23529411764705882,0.5555555555555556,0.9529411764705882,20,17,0.32201614624084207,0.7013931213148774,0.3641355404648415,30.14,0.35449699919488253,0.25685700736851635,0.60834998,0.11361999999999997
0,KbJJrPyv,0.5,2.1375500531399005,1.037204332576559,0.47368421052631576,0.9473684210526315,0.9473684210526316,20,19,0.25034460837958966,0.6145039840305734,0.34705787563620333,31.38,0.3697437075426396,0.3072875854733999,0.63744003,0.024719999999999895
1,KbJJrPyv,0.5,2.1375500531399005,1.037204332576559,0.29411764705882354,0.6666666666666666,0.9509803921568627,20,17,0.25034460837958966,0.6145039840305734,0.34705787563620333,31.38,0.3697437075426396,0.3072875854733999,0.63744003,0.024719999999999895
0,zwvUBahv,0.5,1.49572600682017,1.1544261467648496,0.3333333333333333,0.8,0.9583333333333334,20,18,0.21795240035536095,0.5839854786598372,0.3590839881862272,30.02,0.34742608896268967,0.3470858756299613,0.80137002,0.084710002
1,zwvUBahv,0.5,1.49572600682017,1.1544261467648496,0.5,1.0,0.95,20,20,0.21795240035536095,0.5839854786598372,0.3590839881862272,30.02,0.34742608896268967,0.3470858756299613,0.80137002,0.084710002
0,yMnJEwZo,0.5,1.216705138692701,1.170814819015065,0.42105263157894735,0.9,0.9532163742690059,20,19,0.1316713946866563,0.5880953741323356,0.4475775225103002,30.16,0.35474403990017317,0.3853043048938343,0.90223998,0.08572000300000004
1,yMnJEwZo,0.5,1.216705138692701,1.170814819015065,0.5,1.0,0.95,20,20,0.1316713946866563,0.5880953741323356,0.4475775225103002,30.16,0.35474403990017317,0.3853043048938343,0.90223998,0.08572000300000004
0,ISALmNdT,0.5,1.3781778684175352,1.153851552153798,0.47368421052631576,1.0,0.9526315789473684,20,19,0.18876218539597045,0.502538868991299,0.3076312109524487,30.26,0.3615756546093636,0.3644229573683951,0.84097999,0.08185999800000013
1,ISALmNdT,0.5,1.3781778684175352,1.153851552153798,0.4117647058823529,0.8888888888888888,0.9485294117647058,20,17,0.18876218539597045,0.502538868991299,0.3076312109524487,30.26,0.3615756546093636,0.3644229573683951,0.84097999,0.08185999800000013
0,tKrCqxNR,0.5,2.393511605809692,1.032278667502536,0.2777777777777778,0.5555555555555556,0.9444444444444444,20,18,0.3111902519425478,0.6858050081279599,0.3542688755359667,31.32,0.3732219058260581,0.28546555235219573,0.58936,0.022260000999999956
1,tKrCqxNR,0.5,2.393511605809692,1.032278667502536,0.2222222222222222,0.5263157894736842,0.9555555555555556,20,18,0.3111902519425478,0.6858050081279599,0.3542688755359667,31.32,0.3732219058260581,0.28546555235219573,0.58936,0.022260000999999956
0,VtWPsBeR,0.5,2.785656148852,1.0707878973723437,0.3684210526315789,0.7368421052631579,0.9473684210526316,20,19,0.38605144993253554,0.7271942795848311,0.32335174121772586,30.84,0.37379410905466615,0.24669217932722462,0.52831,0.049509998000000034
1,VtWPsBeR,0.5,2.785656148852,1.0707878973723437,0.3888888888888889,0.7777777777777778,0.9444444444444444,20,18,0.38605144993253554,0.7271942795848311,0.32335174121772586,30.84,0.37379410905466615,0.24669217932722462,0.52831,0.049509998000000034
0,UDcHlMpO,0.5,3.3957010044176794,1.0108341908111302,0.058823529411764705,0.2222222222222222,0.9705882352941176,20,17,0.36853433605082747,0.6984218948631644,0.3070399015704672,31.42,0.3836467102435212,0.22505669284638036,0.45499,0.008299999999999983
1,UDcHlMpO,0.5,3.3957010044176794,1.0108341908111302,0.2631578947368421,0.5263157894736842,0.9473684210526316,20,19,0.36853433605082747,0.6984218948631644,0.3070399015704672,31.42,0.3836467102435212,0.22505669284638036,0.45499,0.008299999999999983
0,BUUFnlMS,0.5,3.1926963230053245,1.0881007157966198,0.16666666666666666,0.3333333333333333,0.9444444444444444,20,18,0.4011936070417317,0.6662951468711968,0.2360939848275275,30.7,0.3760679075823169,0.21919845887187214,0.47702000000000006,0.06287000299999995
1,BUUFnlMS,0.5,3.1926963230053245,1.0881007157966198,0.0625,0.125,0.9375,20,16,0.4011936070417317,0.6662951468711968,0.2360939848275275,30.7,0.3760679075823169,0.21919845887187214,0.47702000000000006,0.06287000299999995
0,FFkTrNsd,0.5,2.409245874812491,1.23754679957854,0.3888888888888889,0.7777777777777778,0.9444444444444444,20,18,0.3957987138774989,0.6750953785687711,0.26330617210694673,30.16,0.3735894810755728,0.23701729914367145,0.58664,0.14374000000000006
1,FFkTrNsd,0.5,2.409245874812491,1.23754679957854,0.10526315789473684,0.21052631578947367,0.9473684210526316,20,19,0.3957987138774989,0.6750953785687711,0.26330617210694673,30.16,0.3735894810755728,0.23701729914367145,0.58664,0.14374000000000006
0,hnuiPwRp,0.5,1.4487597631745661,1.0174699294996814,0.25,0.5,0.95,20,20,0.10496337448752129,0.4271704117148612,0.3033473098941792,32.14,0.37600598989368306,0.40135828898727954,0.81673998,0.010229999999999989
1,hnuiPwRp,0.5,1.4487597631745661,1.0174699294996814,0.2777777777777778,0.5555555555555556,0.9444444444444444,20,18,0.10496337448752129,0.4271704117148612,0.3033473098941792,32.14,0.37600598989368306,0.40135828898727954,0.81673998,0.010229999999999989
0,iSXjLiEM,0.5,1.1522039030691267,1.1791363109946171,0.3,0.6,0.95,20,20,0.1085213005098965,0.5613885025532763,0.44747938583123154,30.2,0.3587057524033821,0.39405112510534934,0.92927998,0.087509997
1,iSXjLiEM,0.5,1.1522039030691267,1.1791363109946171,0.29411764705882354,0.6666666666666666,0.9509803921568627,20,17,0.1085213005098965,0.5613885025532763,0.44747938583123154,30.2,0.3587057524033821,0.39405112510534934,0.92927998,0.087509997
0,aiSosdXS,0.5,1.3425239174912944,1.1706325819602827,0.4117647058823529,0.9473684210526315,0.954248366013072,20,17,0.14378080788681913,0.5804298322882346,0.42752091328078523,30.0,0.3536053291979489,0.3646660716423521,0.85377997,0.0890799979999999
1,aiSosdXS,0.5,1.3425239174912944,1.1706325819602827,0.4444444444444444,1.0,0.9555555555555556,20,18,0.14378080788681913,0.5804298322882346,0.42752091328078523,30.0,0.3536053291979489,0.3646660716423521,0.85377997,0.0890799979999999
0,nzyqSIWp,0.5,3.811509014085476,1.1390169198558537,0.3,0.6,0.95,20,20,0.4990834860856525,0.8045360227690771,0.2890523776930637,30.06,0.38988014808145005,0.18246876001306653,0.41567001000000003,0.09920000300000001
1,nzyqSIWp,0.5,3.811509014085476,1.1390169198558537,0.2,0.4,0.95,20,20,0.4990834860856525,0.8045360227690771,0.2890523776930637,30.06,0.38988014808145005,0.18246876001306653,0.41567001000000003,0.09920000300000001
0,mcKNcSDd,0.5,2.3621355155116994,1.0690063578681355,0.35,0.7,0.95,20,20,0.30855679020560245,0.667553397977059,0.34358368961924723,31.02,0.36601441524753864,0.27823034709835537,0.59486002,0.04623999799999998
1,mcKNcSDd,0.5,2.3621355155116994,1.0690063578681355,0.2222222222222222,0.5263157894736842,0.9555555555555556,20,18,0.30855679020560245,0.667553397977059,0.34358368961924723,31.02,0.36601441524753864,0.27823034709835537,0.59486002,0.04623999799999998
0,WlHNavrK,0.5,2.45948943920794,1.3405744676206444,0.3333333333333333,0.6666666666666666,0.9444444444444444,20,18,0.45534572212533847,0.7743691412258998,0.29574693732853047,29.04,0.36654684236949586,0.21562397463308855,0.57811999,0.19492999999999996
1,WlHNavrK,0.5,2.45948943920794,1.3405744676206444,0.23529411764705882,0.7,0.9663865546218487,20,17,0.45534572212533847,0.7743691412258998,0.29574693732853047,29.04,0.36654684236949586,0.21562397463308855,0.57811999,0.19492999999999996
0,ZuquTmTV,0.5,2.4337713160153482,1.1053967368645232,0.2777777777777778,0.631578947368421,0.9537037037037037,20,18,0.3647544487880622,0.6646603745591637,0.27785738001425725,30.7,0.38396195435458963,0.26345743142508693,0.58244997,0.06950999799999995
1,ZuquTmTV,0.5,2.4337713160153482,1.1053967368645232,0.3157894736842105,0.631578947368421,0.9473684210526316,20,19,0.3647544487880622,0.6646603745591637,0.27785738001425725,30.7,0.38396195435458963,0.26345743142508693,0.58244997,0.06950999799999995
0,dKAFBwRX,0.5,2.1249511726379278,1.1256053219092692,0.5789473684210527,1.2,0.9517543859649122,20,19,0.3226153846153847,0.6693187108503805,0.3226855576299304,30.6,0.3794199506573947,0.2842959195121808,0.64001,0.07868999999999995
1,dKAFBwRX,0.5,2.1249511726379278,1.1256053219092692,0.4,0.8,0.95,20,20,0.3226153846153847,0.6693187108503805,0.3226855576299304,30.6,0.3794199506573947,0.2842959195121808,0.64001,0.07868999999999995
0,wSvHhmcD,0.5,3.164150825542901,1.1857402507150017,0.3333333333333333,0.6666666666666666,0.9444444444444444,20,18,0.4122256715117839,0.8128764938520343,0.3825178258852613,29.96,0.37866763607714754,0.20252749272464396,0.48029000000000005,0.12367999999999994
1,wSvHhmcD,0.5,3.164150825542901,1.1857402507150017,0.35294117647058826,0.7777777777777778,0.9495798319327731,20,17,0.4122256715117839,0.8128764938520343,0.3825178258852613,29.96,0.37866763607714754,0.20252749272464396,0.48029000000000005,0.12367999999999994
0,VHfgKaWG,0.5,1.2040996010127882,1.0516266258541396,0.3684210526315789,0.7368421052631579,0.9473684210526316,20,19,0.059533828387776995,0.5062846942838354,0.4399050073052026,31.72,0.3712379318094953,0.43142689034855997,0.9074000099999999,0.02743
1,VHfgKaWG,0.5,1.2040996010127882,1.0516266258541396,0.2222222222222222,0.6,0.962962962962963,20,18,0.059533828387776995,0.5062846942838354,0.4399050073052026,31.72,0.3712379318094953,0.43142689034855997,0.9074000099999999,0.02743
0,AfXlgRJz,0.5,1.6299870438948254,1.1847927487495502,0.3684210526315789,0.7368421052631579,0.9473684210526316,20,19,0.2190855645229751,0.5875678990396966,0.356371525716932,30.56,0.36140262008396823,0.3209253351704769,0.7604600200000001,0.10276000000000005
1,AfXlgRJz,0.5,1.6299870438948254,1.1847927487495502,0.3888888888888889,0.7777777777777778,0.9444444444444444,20,18,0.2190855645229751,0.5875678990396966,0.356371525716932,30.56,0.36140262008396823,0.3209253351704769,0.7604600200000001,0.10276000000000005
0,wfXiVnFk,0.5,2.623188471434574,1.2118084788495826,0.1875,0.47058823529411764,0.953125,20,16,0.45429608885576966,0.7074369902235959,0.23219193456881146,30.12,0.3860778354423915,0.22775875876196014,0.55199999,0.13296001000000002
1,wfXiVnFk,0.5,2.623188471434574,1.2118084788495826,0.2,0.4,0.95,20,20,0.45429608885576966,0.7074369902235959,0.23219193456881146,30.12,0.3860778354423915,0.22775875876196014,0.55199999,0.13296001000000002
0,UTpNrTQO,0.5,2.067484615529377,1.0539556159524135,0.2631578947368421,0.5263157894736842,0.9473684210526316,20,19,0.2765430317025063,0.6193989746702685,0.3338814512726577,31.66,0.37757741791552946,0.30931094257267,0.65200001,0.0350899990000001
1,UTpNrTQO,0.5,2.067484615529377,1.0539556159524135,0.2777777777777778,0.631578947368421,0.9537037037037037,20,18,0.2765430317025063,0.6193989746702685,0.3338814512726577,31.66,0.37757741791552946,0.30931094257267,0.65200001,0.0350899990000001
0,KRtOxCTU,0.5,1.2329153561407327,1.150938524648487,0.6111111111111112,1.2222222222222223,0.9444444444444444,20,18,0.12092384658920224,0.6150222893497254,0.48961134228895564,30.5,0.36457338984464804,0.3891128851880063,0.89569002,0.07693000100000003
1,KRtOxCTU,0.5,1.2329153561407327,1.150938524648487,0.5,1.0526315789473684,0.95,20,18,0.12092384658920224,0.6150222893497254,0.48961134228895564,30.5,0.36457338984464804,0.3891128851880063,0.89569002,0.07693000100000003
0,LtNmcOXE,0.5,2.9751156172315065,1.0303912409368954,0.3684210526315789,0.7368421052631579,0.9473684210526316,20,19,0.39185452271372595,0.7226490927366621,0.30888040326230115,31.38,0.3867345260328839,0.2441451363379812,0.50313002,0.022240000000000034
1,LtNmcOXE,0.5,2.9751156172315065,1.0303912409368954,0.3333333333333333,0.7368421052631579,0.9523809523809523,20,18,0.39185452271372595,0.7226490927366621,0.30888040326230115,31.38,0.3867345260328839,0.2441451363379812,0.50313002,0.022240000000000034
0,KFahwLVW,0.5,1.3758048038773132,1.2289450521442657,0.5882352941176471,1.2222222222222223,0.946524064171123,20,17,0.19465246250772417,0.5641991346903742,0.3539878034787137,29.78,0.35387407007709126,0.3424970052693531,0.8418200000000001,0.11706000000000001
1,KFahwLVW,0.5,1.3758048038773132,1.2289450521442657,0.3157894736842105,0.631578947368421,0.9473684210526316,20,19,0.19465246250772417,0.5641991346903742,0.3539878034787137,29.78,0.35387407007709126,0.3424970052693531,0.8418200000000001,0.11706000000000001
0,fqOdlysM,0.5,1.3801873773950608,1.0301811943030081,0.45,0.9,0.95,20,20,0.10689401334634886,0.5550776139800413,0.43614062360979006,31.62,0.37352450299509143,0.40782630504554257,0.8402699799999999,0.01720000099999994
1,fqOdlysM,0.5,1.3801873773950608,1.0301811943030081,0.42105263157894735,0.8421052631578947,0.9473684210526316,20,19,0.10689401334634886,0.5550776139800413,0.43614062360979006,31.62,0.37352450299509143,0.40782630504554257,0.8402699799999999,0.01720000099999994
0,CbhoPpBg,0.5,1.6485154719851223,1.216493058066145,0.3157894736842105,0.631578947368421,0.9473684210526316,20,19,0.2779682370093375,0.6523796064771796,0.3588827908585282,29.98,0.3587641883001381,0.31037579910256274,0.75514001,0.11874999999999998
1,CbhoPpBg,0.5,1.6485154719851223,1.216493058066145,0.25,0.6666666666666666,0.9583333333333334,20,16,0.2779682370093375,0.6523796064771796,0.3588827908585282,29.98,0.3587641883001381,0.31037579910256274,0.75514001,0.11874999999999998
0,OjBPzCSq,0.5,1.520161226810453,1.2411944562003097,0.23529411764705882,0.5555555555555556,0.9529411764705882,20,17,0.2050535698731164,0.5808011121036596,0.36420151006517615,29.8,0.3426713677414371,0.31969205793484673,0.79360002,0.12701000000000007
1,OjBPzCSq,0.5,1.520161226810453,1.2411944562003097,0.47058823529411764,1.0526315789473684,0.9529411764705882,20,17,0.2050535698731164,0.5808011121036596,0.36420151006517615,29.8,0.3426713677414371,0.31969205793484673,0.79360002,0.12701000000000007
0,eJaOELlh,0.5,1.0965239632689001,0.9099253564546608,0.5,1.0,0.95,20,20,0.03936332661764741,0.5088110940983246,0.4632507315585328,32.14,0.37728408133486285,0.5241968438581113,0.95396,-0.04943999999999992
1,eJaOELlh,0.5,1.0965239632689001,0.9099253564546608,0.4,0.8,0.95,20,20,0.03936332661764741,0.5088110940983246,0.4632507315585328,32.14,0.37728408133486285,0.5241968438581113,0.95396,-0.04943999999999992
0,HDVUyENQ,0.5,2.802064521034922,1.077226625223735,0.1111111111111111,0.2222222222222222,0.9444444444444444,20,18,0.3612345140973305,0.7412829143126197,0.3576936705175074,31.24,0.37708948470331016,0.24415939398580408,0.52603,0.053849999000000016
1,HDVUyENQ,0.5,2.802064521034922,1.077226625223735,0.4444444444444444,1.0,0.9555555555555556,20,18,0.3612345140973305,0.7412829143126197,0.3576936705175074,31.24,0.37708948470331016,0.24415939398580408,0.52603,0.053849999000000016
0,VjkdEuoP,0.5,0.7407955435634084,1.2117177092263833,0.6666666666666666,1.4,0.9523809523809523,20,18,-0.02732122000264896,0.5852437500846498,0.6169181667552539,29.42,0.3496653939697474,0.4740790661273371,1.1489,0.08264999799999996
1,VjkdEuoP,0.5,0.7407955435634084,1.2117177092263833,0.7647058823529411,1.5789473684210527,0.9490196078431372,20,17,-0.02732122000264896,0.5852437500846498,0.6169181667552539,29.42,0.3496653939697474,0.4740790661273371,1.1489,0.08264999799999996
0,mTxdPUbL,0.5,1.3209664234955332,1.2836775810005248,0.3684210526315789,0.7368421052631579,0.9473684210526316,20,19,0.18425046717220883,0.5423698206976197,0.35424743348657106,29.42,0.3484791818627555,0.335641138691682,0.8617100099999999,0.13900999999999994
1,mTxdPUbL,0.5,1.3209664234955332,1.2836775810005248,0.2777777777777778,0.631578947368421,0.9537037037037037,20,18,0.18425046717220883,0.5423698206976197,0.35424743348657106,29.42,0.3484791818627555,0.335641138691682,0.8617100099999999,0.13900999999999994
0,vdpHExmW,0.5,1.940700855470464,1.1624734290170242,0.3684210526315789,0.7368421052631579,0.9473684210526316,20,19,0.3104034050128659,0.6976378172189176,0.37833197470468055,30.14,0.3689584416329514,0.29252710772713925,0.68010998,0.09684000199999997
1,vdpHExmW,0.5,1.940700855470464,1.1624734290170242,0.3157894736842105,0.7,0.9548872180451128,20,19,0.3104034050128659,0.6976378172189176,0.37833197470468055,30.14,0.3689584416329514,0.29252710772713925,0.68010998,0.09684000199999997
0,TSBbqXOj,0.5,3.5551860793513415,1.026588961627024,0.3157894736842105,0.631578947368421,0.9473684210526316,20,19,0.4066013818234952,0.7125651156179464,0.28470120172200875,31.48,0.39451236634889963,0.21384410723847108,0.43906,0.020330000999999973
1,TSBbqXOj,0.5,3.5551860793513415,1.026588961627024,0.125,0.35294117647058826,0.9583333333333334,20,16,0.4066013818234952,0.7125651156179464,0.28470120172200875,31.48,0.39451236634889963,0.21384410723847108,0.43906,0.020330000999999973
0,SexdjAva,0.5,1.0093636547246536,1.1231545185769534,0.5263157894736842,1.0526315789473684,0.9473684210526316,20,19,0.03673456540426826,0.5848786332480044,0.5452620465797934,30.98,0.36662493688154973,0.4431002028381208,0.99533999,0.05826000099999998
1,SexdjAva,0.5,1.0093636547246536,1.1231545185769534,0.5555555555555556,1.1578947368421053,0.9494949494949495,20,18,0.03673456540426826,0.5848786332480044,0.5452620465797934,30.98,0.36662493688154973,0.4431002028381208,0.99533999,0.05826000099999998
0,upkdhfcL,0.5,2.9721157474528805,1.1811236912820708,0.2631578947368421,0.6,0.956140350877193,20,19,0.39204631426597814,0.7077510195872934,0.2921654111250944,30.2,0.3794898968257325,0.21314871749522543,0.50351,0.11934999999999991
1,upkdhfcL,0.5,2.9721157474528805,1.1811236912820708,0.17647058823529413,0.35294117647058826,0.9411764705882353,20,17,0.39204631426597814,0.7077510195872934,0.2921654111250944,30.2,0.3794898968257325,0.21314871749522543,0.50351,0.11934999999999991
0,zJkXfxQA,0.5,3.010909674314134,1.1800897146136908,0.3157894736842105,0.631578947368421,0.9473684210526316,20,19,0.45506179247249234,0.7109818131607545,0.2350877434074924,30.02,0.3914389138457176,0.21127207271831563,0.49864,0.11909000000000002
